1.5999999999999999,1.9245008972987525,3.0792014356780038,36.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.9245008972987525,3.0792014356780038,35.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.7499999999999998,1.539600717839002,2.6943012562182536,40.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.5396007178390023,2.694301256218254,44.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.5396007178390023,2.694301256218254,44.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.7499999999999998,1.539600717839002,2.6943012562182536,46.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.6666666666666663,1.7320508075688772,2.886751345948128,64.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.8867513459481287,55.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.8867513459481287,55.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.5999999999999999,1.9245008972987525,3.0792014356780038,36.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.9245008972987523,3.0792014356780038,37.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.75,1.539600717839002,2.6943012562182536,50.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.6666666666666667,1.7320508075688774,2.886751345948129,52.599999999999994,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666666666667,1.7320508075688772,2.886751345948129,56.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6,1.9245008972987527,3.079201435678004,30.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.9245008972987527,3.079201435678004,30.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.5999999999999999,1.9245008972987525,3.0792014356780038,36.5,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.9245008972987527,3.079201435678004,38.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.75,1.5396007178390023,2.694301256218254,44.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600717839002,2.6943012562182536,49.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.6666666666666667,1.7320508075688772,2.8867513459481287,58.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666663,1.7320508075688772,2.886751345948128,64.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.8867513459481287,55.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666666666667,1.7320508075688774,2.8867513459481295,61.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.5,2.3094010767585034,3.464101615137755,89.0,"[3.0, 4.0, 3.0]"
1.5999999999999999,1.9245008972987525,3.0792014356780038,36.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.75,1.5396007178390017,2.694301256218253,42.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600717839002,2.6943012562182536,45.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.666666666666667,1.7320508075688772,2.886751345948129,56.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.8867513459481287,58.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.5999999999999999,1.9245008972987525,3.0792014356780038,36.5,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.75,1.539600717839002,2.6943012562182536,49.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600717839002,2.6943012562182536,50.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.666666666666667,1.7320508075688772,2.886751345948129,56.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.8867513459481287,58.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666666666667,1.7320508075688772,2.886751345948129,63.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666666666667,1.7320508075688772,2.886751345948129,63.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.5999999999999999,1.9245008972987525,3.079201435678004,33.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.5999999999999999,1.9245008972987525,3.0792014356780038,36.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.5999999999999999,1.9245008972987525,3.0792014356780038,36.5,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.5999999999999999,1.9245008972987525,3.0792014356780038,36.5,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.75,1.5396007178390019,2.6943012562182536,42.599999999999994,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666663,1.7320508075688774,2.886751345948128,59.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666666666667,1.7320508075688772,2.886751345948129,63.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6,1.9245008972987527,3.079201435678004,30.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.9245008972987527,3.079201435678004,30.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.9245008972987523,3.0792014356780038,34.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.7499999999999998,1.539600717839002,2.6943012562182536,47.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.5396007178390019,2.6943012562182536,42.599999999999994,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.6666666666666663,1.7320508075688774,2.886751345948128,59.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6,1.9245008972987523,3.0792014356780038,34.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.9245008972987525,3.0792014356780038,35.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.5999999999999999,1.9245008972987525,3.0792014356780038,36.5,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.9245008972987527,3.079201435678004,38.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.9245008972987527,3.079201435678004,38.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6666666666666667,1.7320508075688772,2.8867513459481287,58.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.5999999999999999,1.9245008972987525,3.079201435678004,33.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.5999999999999999,1.9245008972987525,3.079201435678004,33.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6,1.9245008972987527,3.079201435678004,38.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.75,1.5396007178390023,2.694301256218254,44.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.75,1.539600717839002,2.6943012562182536,50.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.6666666666666665,1.732050807568877,2.886751345948128,49.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666663,1.7320508075688772,2.886751345948128,50.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666663,1.7320508075688774,2.886751345948128,59.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666665,1.7320508075688774,2.886751345948129,65.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.4999999999999998,2.3094010767585034,3.4641016151377544,83.0,"[3.0, 4.0, 3.0]"
1.6,1.9245008972987527,3.079201435678004,30.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.5999999999999999,1.9245008972987525,3.0792014356780038,36.5,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.7499999999999998,1.539600717839002,2.6943012562182536,47.0,"[5.0, 6.0, 7.0, 8.0, 7.0, 6.0, 5.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,53.2,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,53.2,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6,1.9245008972987527,3.079201435678004,38.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6666666666666667,1.7320508075688774,2.886751345948129,52.599999999999994,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,53.2,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666663,1.7320508075688774,2.886751345948128,57.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666666666667,1.7320508075688772,2.886751345948129,63.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666663,1.7320508075688772,2.886751345948128,64.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.5999999999999999,1.9245008972987525,3.079201435678004,33.0,"[6.0, 7.0, 8.0, 9.0, 8.0, 7.0, 6.0]"
1.6666666666666667,1.7320508075688772,2.886751345948129,60.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.6666666666666663,1.7320508075688774,2.886751345948128,59.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.666666666666667,1.7320508075688772,2.886751345948129,63.0,"[4.0, 5.0, 6.0, 5.0, 4.0]"
1.5,2.3094010767585034,3.464101615137755,89.0,"[3.0, 4.0, 3.0]"
